timestamp,open,high,low,close,volume
2024-02-26,133.75145838,134.90508865,133.33906923,134.49042110,3940983.30
2024-02-27,137.75195304,138.31975324,134.90036497,135.45871266,2533394.39
2024-02-28,133.42666048,135.00871590,132.94749320,134.52560206,3322698.24
2024-02-29,134.76164061,135.95855913,134.30318307,135.49759787,1694360.02
2024-03-01,136.60412373,137.07614363,136.14755387,136.61952230,703969.04
2024-03-04,137.21394159,137.75268698,136.20496747,136.74185932,720251.33
2024-03-05,136.69681665,137.26849162,135.93556169,136.50644050,777192.64
2024-03-06,136.66293872,137.18022073,135.89115330,136.40746833,1125531.25
2024-03-07,135.84443320,136.43822738,135.39059352,135.98392168,1207556.33
2024-03-08,137.88446161,138.34843558,135.79992932,136.25843178,959905.68
2024-03-11,134.85229255,135.37795540,134.13306245,134.65796782,1333944.25
2024-03-12,134.38719430,134.97440949,133.81533636,134.40248649,1030299.44
2024-03-13,136.72926579,137.15590709,133.87680670,134.29585494,635220.79
2024-03-14,132.48559822,133.07643627,131.48602389,132.07503097,799667.66
2024-03-15,130.55652611,132.18196807,130.07250410,131.69373002,618321.24
2024-03-18,133.53886567,134.07711112,133.02284973,133.56100962,1603067.90
2024-03-19,134.25848734,134.77292943,133.32365980,133.83648490,1133940.12
2024-03-20,132.76499142,134.46139547,132.29906922,133.99117015,937105.43
2024-03-21,136.36329979,136.95074825,135.25454500,135.83973797,765606.27
2024-03-22,135.62303443,136.10863759,135.01415860,135.49931879,1352245.21
2024-03-25,138.29145102,138.79384755,135.10966313,135.60229027,627363.24
2024-03-26,133.59014394,134.14439551,132.38706990,132.93861835,638442.11
2024-03-27,132.52613494,132.94762456,132.05219729,132.47351956,1459872.03
2024-03-28,131.26595612,132.87098198,130.65519895,132.25562008,604130.73
2024-03-29,135.64034111,136.21277160,133.35304005,133.91820276,1071999.18
2024-04-01,130.17115319,132.46025179,129.65649442,131.93860503,634110.37
2024-04-02,134.72887568,135.18689037,133.46115092,133.91640359,613860.30
2024-04-03,132.81080840,133.54808320,132.33777640,133.07411339,2599796.33
2024-04-04,132.68340973,133.61047837,132.06684116,132.99247361,898703.48
2024-04-05,133.90962360,134.32320344,133.18876830,133.60139617,1398957.98
2024-04-08,135.07960502,135.54949983,133.17445203,133.63933666,1400479.93
2024-04-09,133.57936407,133.98812879,130.74998536,131.15132005,779566.27
2024-04-10,128.50704436,129.07043050,127.35834251,127.91915127,1222588.49
2024-04-11,126.02967009,127.65055058,125.60303874,127.21989013,848618.89
2024-04-12,127.86077202,128.78844467,127.24111180,128.16729891,1017995.60
2024-04-15,130.92669842,131.56545430,128.72238150,129.35346198,1898020.10
2024-04-16,129.45336156,130.09309048,127.09185456,127.72303259,954398.86
2024-04-17,124.87126694,126.22981634,124.37725264,125.73239526,2193262.43
2024-04-18,128.27677398,128.69501223,126.29174407,126.70485719,553802.21
2024-04-19,126.02285693,126.41907081,124.65204588,125.04518598,1779339.83
2024-04-22,123.52186700,124.08904905,123.06574446,123.63251791,778219.87
2024-04-23,123.14565128,123.85596228,122.73557785,123.44489238,1011400.07
2024-04-24,122.44410071,124.67039164,121.88203882,124.10072526,1051618.53
2024-04-25,126.09647890,127.24615998,125.64395087,126.79113899,429337.09
2024-04-26,127.69889900,128.63905896,127.28408347,128.22254243,1476661.39
2024-04-29,127.10166637,129.48215426,126.67140697,129.04531530,2205584.83
2024-04-30,127.89587087,128.71457332,127.48937349,128.30676996,2725085.48
2024-05-01,129.05582540,129.59588307,127.96657991,128.50432974,4414406.85
2024-05-02,130.70160733,131.11605224,130.21623452,130.63045381,3775687.76
2024-05-03,131.80219664,132.31697100,131.12320358,131.63733405,2345633.28
2024-05-06,132.34097909,132.97218008,131.18649468,131.81518791,2857009.22
2024-05-07,131.75059488,132.42523277,131.22902084,131.90305517,2308392.37
2024-05-08,130.93196164,131.84848395,130.47704178,131.39196582,2324276.12
2024-05-09,131.56453336,132.03760971,129.97732412,130.44637984,1997117.19
2024-05-10,127.00641862,130.18218776,126.27809106,129.43990519,1685266.01
2024-05-13,127.29400427,128.96570036,126.73983992,128.40669201,4181373.95
2024-05-14,130.21875075,130.75527028,129.50838664,130.04418694,2687240.42
2024-05-15,129.83395181,130.61879808,129.30916341,130.09296276,1598838.80
2024-05-16,128.33211528,128.74352995,127.83556954,128.24671041,1535820.76
2024-05-17,126.18169036,127.22338469,125.80212181,126.84183036,2792442.06
2024-05-20,126.33300398,126.87219508,125.91456811,126.45336056,2163095.26
2024-05-21,125.17331956,126.00138915,124.62160845,125.44846531,1865778.56
2024-05-22,124.65475757,125.15524116,124.13776968,124.63818674,1971786.04
2024-05-23,123.97304363,124.50508278,123.28426100,123.81562458,1837962.21
2024-05-24,123.20327953,123.60152619,121.93294416,122.32836271,4013195.70
2024-05-27,122.12360433,124.70163295,121.49585683,124.06391177,2710092.24
2024-05-28,123.60356441,124.42947312,123.19163382,124.01616746,2265351.49
2024-05-29,123.56163672,123.97595093,122.88275876,123.29618288,3239199.88
2024-05-30,124.67852588,125.06457235,124.03101474,124.41624911,3454781.18
2024-05-31,125.87167866,126.38739198,124.86565809,125.37935429,2713746.11
2024-06-03,123.31804508,124.81448751,122.86903770,124.36168020,2427042.43
2024-06-04,123.27089868,124.94567436,122.62543766,124.29485181,6530914.28
2024-06-05,124.96270346,126.46905483,124.57995023,126.08287060,2597450.54
2024-06-06,124.72330751,126.01312785,124.34224786,125.62930017,3242013.48
2024-06-07,126.28124820,126.69417961,125.62872136,126.04086674,1662889.48
2024-06-10,125.67741102,126.18558548,124.28417413,124.78875531,2154052.52
2024-06-11,124.80449363,125.23253443,123.25932500,123.68352121,2223178.08
2024-06-12,124.86094855,125.36202026,122.43309159,122.92639988,1064280.17
2024-06-13,119.19129850,121.03818383,118.82383429,120.66617261,2675160.88
2024-06-14,120.39989566,121.03151397,119.97738553,120.60827260,4907770.79
2024-06-17,123.04683455,123.48130473,122.37690418,122.81054003,7792579.65
2024-06-18,125.30145236,126.36495853,124.88567601,125.94703998,10249728.54
2024-06-19,132.76433354,133.36781749,129.59319190,130.18495119,4208398.37
2024-06-20,133.46049785,134.08781784,131.08000050,131.69904091,6330878.34
2024-06-21,134.04702545,134.99225482,133.53667805,134.48025799,4044965.06
2024-06-24,136.17932843,136.68376162,135.21538898,135.71811375,5462848.58
2024-06-25,138.97892336,139.40179489,137.42754812,137.84697546,3108966.55
2024-06-26,137.47238561,138.47176589,136.97279704,137.97036760,501936.73
2024-06-27,139.46210068,140.03182362,137.86164047,138.42713542,1288686.27
2024-06-28,135.34492693,137.29991734,134.66154678,136.61014886,1291617.24
2024-07-01,138.94420628,139.53923052,137.74659801,138.33903060,1411959.28
2024-07-02,138.40581025,138.85660172,136.90105013,137.34839759,670997.82
2024-07-03,136.96828550,137.63860339,136.07349045,136.74270435,874835.04
2024-07-04,136.52304233,137.01688281,135.35112064,135.84249941,1216177.89
2024-07-05,135.84321100,136.48893920,134.54123356,135.18382740,1858564.11
2024-07-08,133.76605911,134.65499695,133.13266626,134.02039978,1132193.36
2024-07-09,133.40216993,134.96107967,132.92176821,134.47680801,868964.94
2024-07-10,135.46369066,136.34312964,134.91454950,135.79265492,591360.57
2024-07-11,137.43706411,137.87828423,136.25730225,136.69614375,567406.68
2024-07-12,135.55093579,136.03170684,134.57148365,135.05047969,1349007.05
2024-07-15,131.70182409,134.34718847,131.16353823,133.80032570,411121.94
2024-07-16,136.06634953,136.68155355,135.49978798,136.11479029,1009595.16
2024-07-17,134.05322368,136.13611965,133.59225248,135.66959022,1099759.02
2024-07-18,137.72792606,138.57503573,137.26690960,138.11273121,363417.68
2024-07-19,140.08689119,140.55623583,137.78432919,138.24751120,660711.47
2024-07-22,135.29614345,136.78222659,134.80564420,136.28813101,998731.31
2024-07-23,136.57072556,137.79686499,135.97884928,137.20225177,1289033.18
2024-07-24,137.24635069,138.37011060,136.68108293,137.80255205,1640494.68
2024-07-25,138.79848725,139.34260115,138.25643704,138.80054292,953922.24
2024-07-26,137.42202598,138.96663076,136.96520319,138.50620391,924967.10
2024-07-29,140.65757387,141.16916482,138.82256856,139.32932849,1226885.86
2024-07-30,137.92514603,138.44743767,137.30091748,137.82282164,884000.82
2024-07-31,135.52643088,138.37688752,135.08521646,137.92785512,878940.18
2024-08-01,138.88644090,141.20812394,138.36720213,140.68217167,757408.02
2024-08-02,142.42284611,143.58996979,141.75678397,142.92157527,1426990.86
2024-08-05,143.15243527,144.37482959,142.57200660,143.79180850,842755.32
2024-08-06,145.97371653,146.45415078,144.59128662,145.06874240,622441.99
2024-08-07,143.94281703,144.46115883,143.07109945,143.58816414,2208158.31
2024-08-08,140.72656583,142.65760964,140.29323202,142.21967814,537755.73
2024-08-09,143.01093571,144.53841737,142.43772219,143.96139423,1123541.98
2024-08-12,143.73509234,145.30270733,143.18519303,144.74892930,1437264.79
2024-08-13,146.78155987,147.29721573,145.40041282,145.91301742,1428458.04
2024-08-14,144.17822099,146.26224344,143.60600567,145.68405177,880510.79
2024-08-15,147.23192822,147.92992550,146.70840785,147.40578694,1071996.50
2024-08-16,147.20869895,149.10655345,146.53972473,148.43201998,980993.34
2024-08-19,147.37381985,150.66528014,146.70699538,149.98663344,1005872.89
2024-08-20,153.45556651,154.01342885,151.79702547,152.35087189,431283.90
2024-08-21,147.93675705,150.93982266,147.36950333,150.36326465,2161593.56
2024-08-22,152.57262327,153.62887356,152.10444700,153.15889828,1051170.20
2024-08-23,154.21191055,154.70145641,153.71410708,154.20362664,1994378.27
2024-08-26,154.33750928,154.96298313,152.14496020,152.76405743,4786519.67
2024-08-27,153.82011625,155.82668227,153.27354007,155.27493661,2916278.15
2024-08-28,153.84609344,155.70223440,153.31943568,155.17104098,2751188.46
2024-08-29,155.51718989,156.06388785,153.81876644,154.36140140,4636474.46
2024-08-30,154.39902443,156.72706055,153.87704456,156.19899548,2819087.85
2024-09-02,156.28513346,157.03087376,154.85755951,155.60003073,2122442.93
2024-09-03,153.35536354,154.75783046,152.85623110,154.25576744,2876774.05
2024-09-04,155.41853150,155.88834608,153.65706849,154.12296670,11177359.24
2024-09-05,157.72471134,158.95812113,157.11470341,158.34571145,2489200.58
2024-09-06,157.20281923,158.62636203,156.58459269,158.00498086,2521531.18
2024-09-09,156.82488446,158.92451562,156.00211573,158.09508290,4032096.13
2024-09-10,163.53598155,164.10698823,159.30339100,159.86156800,5091718.44
2024-09-11,161.90027112,162.61115207,161.16374143,161.87450927,1302268.36
2024-09-12,161.32188558,161.95870908,158.17829765,158.80518640,3797411.63
2024-09-13,159.57031433,160.25599731,158.98669113,159.67200220,2705523.25
2024-09-16,159.53715307,160.33322100,158.54712115,159.34221638,1144796.66
2024-09-17,155.46466821,156.85173433,154.92472974,156.30886392,1941710.05
2024-09-18,154.63277811,155.63593793,154.12107927,155.12261815,3218877.13
2024-09-19,154.52661817,155.66305255,154.05759685,155.19201161,1458382.46
2024-09-20,153.13543214,153.78169499,151.89631383,152.54006411,5362081.34
2024-09-23,155.47802833,155.94893493,154.19973847,154.66819226,2967394.77
2024-09-24,156.49872059,157.10420117,153.88357027,154.48124541,4844046.94
2024-09-25,157.46793054,157.94518870,155.73881558,156.21226805,2026852.75
2024-09-26,153.53976569,155.32480097,152.98439527,154.76499875,5449363.59
2024-09-27,160.19703792,160.87770387,156.44299422,157.11054589,2900983.48
2024-09-30,154.81022029,157.79406963,154.20051531,157.17505099,3006028.78
2024-10-01,156.92021964,157.53473112,156.33236589,156.94677787,5509244.54
2024-10-02,157.51015795,159.46482462,157.01084189,158.96090960,1969254.57
2024-10-03,159.56905417,160.12121058,156.37750528,156.92049688,2555773.47
2024-10-04,157.48292857,158.24433206,155.30107327,156.05557574,5789019.45
2024-10-07,160.72382285,161.41296629,159.44718395,160.13379751,4840085.83
2024-10-08,161.70117293,163.48945315,161.10187175,162.88576161,2769953.58
2024-10-09,162.62301160,163.50061284,162.12937454,163.00581379,2182172.55
2024-10-10,161.97177480,162.99133453,161.43536365,162.45332859,5543782.22
2024-10-11,166.61795086,167.33587103,164.60618943,165.31851060,1186199.31
2024-10-14,163.70546681,164.22421497,161.56153598,162.07511790,1695375.17
2024-10-15,160.82810346,161.42290585,159.70097982,160.29380618,2120790.34
2024-10-16,161.69244926,162.35765059,159.26428356,159.92220212,4608066.68
2024-10-17,161.04106844,162.16293371,160.55749719,161.67745154,1745440.63
2024-10-18,160.83793320,161.52953220,158.62527235,159.31030257,2080190.72
2024-10-21,157.58191515,159.44324764,156.85317978,158.70929870,2839416.54
2024-10-22,158.68069924,159.27035282,157.48203094,158.06941299,498797.44
2024-10-23,157.05414832,157.64094812,156.44518520,157.03190188,1614169.65
2024-10-24,156.46033188,156.95439080,155.85744197,156.35115614,1262591.12
2024-10-25,157.30427359,157.83010586,155.46907965,155.99052034,687709.58
2024-10-28,154.26446251,154.83001093,153.25541806,153.81933460,948866.67
2024-10-29,153.62821372,154.27661358,152.58265530,153.22937181,477860.51
2024-10-30,152.15571668,153.51854481,151.49958545,152.85937922,1142150.10
2024-10-31,153.44867365,154.02494263,152.92054869,153.49665254,670527.04
2024-11-01,152.06097481,154.10926700,151.39933803,153.44162285,2190120.40
2024-11-04,154.47726255,155.79722315,153.97415398,155.29146285,3386987.47
2024-11-05,156.28242770,156.82821920,155.65524544,156.20075171,1236355.54
2024-11-06,155.56714956,156.50664157,155.00642108,155.94455277,865785.18
2024-11-07,156.93510536,157.43580742,155.72295885,156.22138377,1960195.62
2024-11-08,153.72492795,155.74323861,153.10979368,155.12251187,580556.03
2024-11-11,155.90656240,157.40107691,155.38059790,156.87185591,830814.17
2024-11-12,157.32485947,158.78791783,156.75715890,158.21699801,801618.73
2024-11-13,159.62468402,160.44023236,159.12541876,159.93998093,961376.53
2024-11-14,159.79563085,160.68360207,159.03927806,159.92662922,1268281.29
2024-11-15,156.06381926,161.04046658,155.36365745,160.32120451,1332334.65
2024-11-18,165.59125027,166.25460945,165.07530085,165.73820216,1330232.73
2024-11-19,166.30141826,166.91446442,165.12182725,165.73277720,2443368.85
2024-11-20,162.42367100,166.28519254,161.75391339,165.60232766,583505.65
2024-11-21,170.55270646,171.12596719,168.20057069,168.76783211,1648205.71
2024-11-22,165.62183176,168.46611908,165.02329737,167.85949808,1867650.22
2024-11-25,169.50304177,171.03260455,168.73708267,170.26321036,1281687.08
2024-11-26,169.52930451,171.46159034,168.83120620,170.75843067,1457904.08
2024-11-27,172.43341388,173.11891083,171.01981015,171.70240101,1550285.37
2024-11-28,171.24871900,171.88193590,169.76945667,170.39953359,1148247.97
2024-11-29,171.37546551,171.98482033,168.66539078,169.26724948,1065733.54
2024-12-02,165.68619689,166.23190621,165.18584707,165.73141982,694328.99
2024-12-03,166.70557357,167.30466384,165.70859274,166.30624795,952998.25
2024-12-04,165.92353195,166.98968699,165.28097361,166.34549455,342847.62
2024-12-05,164.90139177,167.19989263,164.37636255,166.66923478,1278725.68
2024-12-06,167.87616848,168.71107997,167.21623956,168.05046588,1355622.14
2024-12-09,167.37999256,169.33770808,166.77633990,168.72918957,1056340.86
2024-12-10,171.37428246,171.93924799,169.23252591,169.79227608,1002552.42
2024-12-11,167.42549813,168.58958094,166.77484419,167.93693943,980711.47
2024-12-12,170.89075433,171.75591916,168.43180940,169.28886438,528729.06
2024-12-13,168.35445604,168.86030456,166.95833935,167.46150486,753521.64
2024-12-16,164.11079521,166.43468338,163.38638844,165.70324732,1479814.29
2024-12-17,166.58129899,168.13772038,166.06786698,167.62108358,1077157.71
2024-12-18,170.56667639,171.20926789,168.77224550,169.41048116,899782.61
2024-12-19,169.71756540,170.28457250,167.40688068,167.96804283,2781859.88
2024-12-20,166.93309417,168.40357008,166.29971636,167.76702816,4431983.74
2024-12-23,173.71530891,174.29051867,169.99917544,170.56395036,2041539.05
2024-12-24,170.06879230,170.78230006,168.84584430,169.55720575,3056982.68
2024-12-25,170.48423534,171.05013061,169.86318173,170.42889330,1568281.55
2024-12-26,168.39182642,169.50400929,167.71773741,168.82817355,2264554.09
2024-12-27,168.68082355,169.24608934,167.78167235,168.34581550,2000181.71
2024-12-30,163.86638856,167.66124682,163.35405985,167.13868726,9671278.82
2024-12-31,168.17784952,172.15430927,167.58298861,171.54752949,2770444.74
2025-01-01,172.16330147,172.83713171,171.14789485,171.82038294,4163676.93
2025-01-02,173.05076860,174.27394016,172.44047602,173.66149375,3731689.69
2025-01-03,170.93973074,174.87631133,170.38847306,174.31417153,2871615.63
2025-01-06,176.42206377,177.26481687,173.92545718,174.76027204,1551999.88
2025-01-07,171.98421286,173.65667159,171.33979776,173.00841884,1376592.88
2025-01-08,171.16346983,171.89222983,169.70875105,170.43440694,927919.98
2025-01-09,168.43422874,169.26540795,164.75996270,165.57704243,9879856.63
2025-01-10,172.38226232,173.04952802,171.13548678,171.80050056,2572271.08
2025-01-13,172.11864120,172.69013548,171.10663797,171.67666473,2394440.09
2025-01-14,173.90434974,174.50685249,170.63405550,171.22728338,3046026.52
2025-01-15,173.90212519,174.47785500,171.20116739,171.76983794,3209924.59
2025-01-16,172.66428069,173.70342811,171.99362027,173.03134195,2225205.53
2025-01-17,172.06386949,172.59648333,171.52418149,172.05677337,1726855.86
2025-01-20,170.17109988,170.97998632,169.35882568,170.16769594,2445064.26
2025-01-21,170.79646980,171.34084798,169.59058636,170.13284939,5177580.80
2025-01-22,173.76162297,174.40547301,172.33393687,172.97487172,1361683.62
2025-01-23,170.88798112,171.53203141,170.26208664,170.90607067,1617961.32
2025-01-24,169.61734400,170.53289028,168.99662250,169.91109379,3482448.27
2025-01-27,168.46410542,172.41488309,167.64188078,171.57746305,3462927.20
2025-01-28,172.16441152,173.41375702,171.55916994,172.80625903,2925193.11
2025-01-29,169.71265771,173.47801856,168.91209165,172.66353268,3754999.07
2025-01-30,170.75925726,174.74979512,170.00420366,173.98049801,2092036.21
2025-01-31,173.59963463,174.12457070,172.06079905,172.58265996,4562180.64
2025-02-03,174.49341341,175.19078188,173.85744004,174.55458556,3018615.49
2025-02-04,176.72186040,177.50345207,175.69242300,176.47291364,1044181.61
2025-02-05,175.56406846,176.09599636,173.25305520,173.77957641,2226522.06
2025-02-06,171.02748664,173.33876856,170.41137121,172.71656833,4395192.59
2025-02-07,175.89820914,176.70172179,174.43516051,175.23564654,2315971.95
2025-02-10,174.44736877,174.99890272,172.61224756,173.15971044,1839925.72
2025-02-11,169.16286341,171.23329027,168.61633448,170.68185380,1408269.56
2025-02-12,165.33979404,167.62473477,164.76279118,167.04179227,2152195.81
2025-02-13,165.89247804,167.00660453,165.06546697,166.17816923,6554240.69
2025-02-14,168.22990475,170.98668314,167.61130093,170.36024577,3550626.93
2025-02-17,174.14045800,174.90684598,170.93405739,171.68965947,671419.16
2025-02-18,171.33047756,171.89375947,168.77840285,169.33512465,1211809.75
2025-02-19,169.40907788,169.92396318,166.17448923,166.68108333,814269.55
2025-02-20,163.89938883,164.72956881,163.21288612,164.04246680,1360193.79
2025-02-21,164.77472347,165.32701271,164.03027336,164.58191635,635015.55
2025-02-24,165.58422214,166.25818129,163.38109823,164.04880795,923680.68
2025-02-25,156.78782049,162.71218554,156.11701165,162.01899537,1854652.88
2025-02-26,166.40781944,169.00603336,165.71417675,168.30448474,908114.55
2025-02-27,170.21424291,171.35537334,169.58038848,170.71963689,664182.35
2025-02-28,172.24864233,172.95105784,171.45478879,172.15682989,586957.18
2025-03-03,175.56348567,176.31721448,172.07367273,172.81560434,1120229.06
2025-03-04,168.95875155,170.07234580,168.44842476,169.56020237,1079038.04
2025-03-05,170.44784446,171.07023021,169.92706404,170.54914029,874606.37
2025-03-06,169.98874063,172.24975539,169.34086954,171.59575953,1044292.26
2025-03-07,177.22919756,177.76169876,173.59565819,174.11881396,969960.50
2025-03-10,168.85252709,170.80550030,168.07010842,170.01768260,656408.83
2025-03-11,174.42861665,175.10515866,170.97362189,171.63934538,1433173.73
2025-03-12,168.65569530,169.28335693,167.63629181,168.26249011,1081779.90
2025-03-13,169.14015761,169.90190460,167.24639187,168.00301759,353526.18
2025-03-14,165.54950264,167.85940708,164.83771983,167.14078253,1335267.81
2025-03-17,168.49025239,169.73748641,167.76384076,169.00883900,934542.98
2025-03-18,170.88573645,171.56452679,168.59471046,169.26707116,511942.94
2025-03-19,168.93819343,169.53452569,167.39010199,167.98306275,831486.77
2025-03-20,166.08911914,166.87135391,165.51882006,166.30032960,764374.27
2025-03-21,164.61478106,166.99157420,163.97181262,166.34185997,1050164.70
2025-03-24,168.85387946,169.42231886,167.57232126,168.13835187,476565.87
2025-03-25,166.01095938,167.67423496,165.46795391,167.12757715,952483.37
2025-03-26,169.66736521,170.43531295,167.86441709,168.62765892,1624738.41
2025-03-27,167.96290950,168.83094249,166.48868718,167.35357110,436344.35
2025-03-28,166.87881059,167.52998429,165.46574737,166.11393647,1601636.44
2025-03-31,161.52731952,164.99489277,160.85273948,164.30869697,1225112.80
2025-04-01,170.89969439,171.42880530,166.70240820,167.22012705,1241902.01
2025-04-02,163.33515352,163.84461243,162.70761632,163.21670578,1070979.27
2025-04-03,163.11586456,164.17674341,162.58685685,163.64601634,1303305.11
2025-04-04,164.87684982,165.45027700,163.65324042,164.22439843,1119094.24
2025-04-07,163.33292804,164.60818809,162.77063777,164.04345177,609108.62
2025-04-08,163.57378078,166.40551910,162.87954459,165.70224932,768002.86
2025-04-09,167.31227723,168.92758222,166.54590445,168.15733864,613712.60
2025-04-10,169.70298317,170.36365792,168.07179903,168.72868069,1615295.70
2025-04-11,166.42756291,167.97228496,165.85698034,167.39837405,935501.93
2025-04-14,169.33700610,170.15161018,168.12088665,168.93354988,622845.73
2025-04-15,168.88651003,169.97968530,168.15441904,169.24603584,3146637.82
2025-04-16,170.28042600,170.94543662,168.85094096,169.51295431,2390286.94
2025-04-17,169.84952739,170.60326349,168.35055862,169.10097288,961975.53
2025-04-18,164.58507022,165.21592813,164.04104012,164.67161198,2669424.41
2025-04-21,162.23782545,164.78082570,161.68541149,164.22165687,4748199.24
2025-04-22,169.69105332,170.25310032,165.41039416,165.96008352,5031484.30
2025-04-23,168.46082749,169.15997695,167.58594390,168.28436099,1827279.63
2025-04-24,166.96939834,167.57862873,165.96743309,166.57522525,7653634.46
2025-04-25,171.80834134,172.59703671,170.92813637,171.71640973,2383838.57
2025-04-28,172.05998147,172.67252096,170.28573509,170.89412409,2086337.20
2025-04-29,168.51006630,170.57328666,167.90165032,169.95963691,2329973.19
2025-04-30,172.67895295,173.23785038,168.94973075,169.49833370,1231568.58
2025-05-01,166.16885639,167.64839883,165.47805664,166.95433369,5504632.53
2025-05-02,168.43847312,169.77320748,167.83683089,169.16895604,1698355.72
2025-05-05,169.01547369,169.53388150,166.46830700,166.98047301,5142092.54
2025-05-06,169.37943087,171.14373282,168.49172662,170.25145835,1912268.52
2025-05-07,166.90697142,168.98145842,166.30804791,168.37725899,1989969.24
2025-05-08,168.35374092,169.11453102,165.78645273,166.53904220,2717702.07
2025-05-09,165.36571425,167.04806817,164.73122163,166.40957038,2380943.62
2025-05-12,167.75478609,168.28648912,165.15786991,165.68300638,2769808.98
2025-05-13,163.80830385,166.78422139,163.09297154,166.05906028,3177970.04
2025-05-14,167.04116215,167.64253715,166.22365924,166.82425333,1235920.37
2025-05-15,164.47994244,165.31052770,163.07378604,163.90145005,3517103.71
2025-05-16,165.03325089,165.57751729,164.11695235,164.65998776,2907889.54
2025-05-19,164.24591681,165.53365282,163.56350710,164.84873851,1994221.75
2025-05-20,162.26925384,163.85314392,161.70637842,163.28673908,2238190.35
2025-05-21,161.28799519,162.42534912,160.76427090,161.89963874,2817756.59
2025-05-22,160.26326760,162.89063690,159.65547691,162.27521599,5559643.63
2025-05-23,164.59699856,166.06690054,164.08648632,165.55342187,6635719.55
2025-05-26,169.41903748,169.94671968,168.90984112,169.43746793,1522482.94
2025-05-27,162.73073440,167.16686312,162.03111184,166.45124510,1932154.78
2025-05-28,161.66521753,165.35714455,161.03014285,164.71010853,4255910.97
2025-05-29,167.43336199,168.07274032,165.32728358,165.96103955,3240484.40
2025-05-30,164.89845494,167.24458004,164.22286717,166.56217602,1800828.95
2025-06-02,164.83218545,165.33800403,163.85248808,164.35684801,2258420.15
2025-06-03,162.77764194,163.88753922,162.27439786,163.38242539,4794163.55
2025-06-04,163.75704840,165.51986423,163.19896456,164.95768861,3428375.73
2025-06-05,161.43848069,165.78360604,160.87098884,165.20288149,5911108.74
2025-06-06,166.24248644,168.38873878,165.58584843,167.72624012,6501759.75
2025-06-09,170.35894403,171.41806016,169.83361295,170.89108812,2592604.95
2025-06-10,171.76890686,172.47923959,169.53351082,170.23751061,5065574.74
2025-06-11,175.09348182,175.81772382,171.98807649,172.70242834,2416682.06
2025-06-12,172.50140932,173.31259516,171.01217016,171.82015239,3068029.14
2025-06-13,172.64035140,173.32838761,171.32711917,172.01265377,650474.93
