timestamp,open,high,low,close,volume
2024-05-24,121.92068794,122.60364274,121.54112554,122.22313876,871745.38
2024-05-27,120.56138816,121.01124179,118.45139118,118.89502708,853506.04
2024-05-28,115.98960736,116.41096944,115.25588696,115.67611018,1301812.53
2024-05-29,111.39812632,114.95901617,110.77741403,114.32201193,2289622.43
2024-05-30,114.59328716,114.98099494,113.79704446,114.18336533,1310045.21
2024-05-31,109.56013519,112.63380286,109.19436655,112.25902393,3060227.65
2024-06-03,113.19788008,113.61727915,112.80976420,113.22905638,1506480.69
2024-06-04,110.73205120,111.96191465,110.31592886,111.54274579,5011229.91
2024-06-05,111.80823228,114.08113790,111.42684613,113.69332157,2446723.82
2024-06-06,116.60740341,117.05509824,113.73107478,114.16940934,4802703.80
2024-06-07,116.46670443,116.87972398,115.97375732,116.38649242,2295050.09
2024-06-10,116.60370622,117.04704960,116.13718460,116.58043952,1101619.11
2024-06-11,111.97721573,115.04853289,111.55982011,114.62128150,2996998.14
2024-06-12,114.38681354,115.97524204,114.03595114,115.62059522,1136371.53
2024-06-13,113.38193349,114.38025918,112.98706467,113.98329604,3276624.22
2024-06-14,115.15161391,115.56220067,114.76732556,115.17782485,1053235.26
2024-06-17,110.98788521,113.94231366,110.51558869,113.45949946,1328963.21
2024-06-18,112.79618900,113.14202191,111.66100181,112.00440712,3674033.88
2024-06-19,112.45812668,114.09119883,112.07380290,113.70262201,1843211.08
2024-06-20,115.25452014,115.65644643,112.40973480,112.80311232,548067.69
2024-06-21,108.70520478,109.05552271,108.20902809,108.55887444,1421207.86
2024-06-24,106.98599794,107.86838160,106.49422376,107.37482015,1827030.66
2024-06-25,106.03842226,107.19845971,105.59847401,106.75553618,3019906.10
2024-06-26,108.17765852,108.53697746,107.28763730,107.64518760,1368920.72
2024-06-27,105.63150896,106.85754722,105.30041423,106.52365611,491044.05
2024-06-28,109.81237303,110.16809267,107.94682836,108.29764127,821715.20
2024-07-01,107.05731067,107.37864484,105.83449608,106.15311630,596303.53
2024-07-02,103.48411935,105.88861976,103.08735369,105.48418570,876801.08
2024-07-03,109.76314868,110.15795241,107.90256595,108.29207844,161885.32
2024-07-04,107.77106702,108.30432810,105.99660779,106.52369677,967741.25
2024-07-05,103.69244346,105.77521020,103.35374105,105.43082950,1606828.45
2024-07-08,107.10436792,107.84095791,106.74864028,107.48396950,691952.47
2024-07-09,107.78424428,108.34320284,107.43155211,107.98983792,542585.21
2024-07-10,109.25414495,109.58664303,107.74480322,108.07370883,1567019.26
2024-07-11,105.31415217,107.05848581,104.83584220,106.57445188,910421.92
2024-07-12,105.66825747,108.31171698,105.28256406,107.91781260,630267.16
2024-07-15,113.06104858,113.45634346,110.45730127,110.84484767,1198473.61
2024-07-16,109.28591266,109.69514881,107.16241779,107.56521054,362128.98
2024-07-17,106.09465466,106.44737538,104.90631889,105.25625226,1071111.56
2024-07-18,103.39339323,103.92996530,103.07528198,103.61118397,1010995.68
2024-07-19,102.58265529,104.19452576,102.17670360,103.78382068,569988.76
2024-07-22,105.74441698,106.10843732,105.10617482,105.46924790,697849.21
2024-07-23,106.39522126,106.74952950,104.40614874,104.75499483,726589.03
2024-07-24,103.62899468,103.94415730,102.10353529,102.41500586,693760.70
2024-07-25,99.75879103,100.92283823,99.34541970,100.50636915,1178468.15
2024-07-26,101.26422389,101.61138868,100.73374592,101.08028010,831241.75
2024-07-29,99.14369456,101.58945535,98.60630584,101.04177844,1004104.18
2024-07-30,103.83755265,104.19556298,103.44156331,103.79944225,543776.34
2024-07-31,104.99174203,105.42492919,103.56782082,103.99690336,581259.64
2024-08-01,104.23660345,104.65294037,102.18378948,102.59356385,914881.34
2024-08-02,99.30355299,101.05000744,98.99427602,100.73626832,509029.86
2024-08-05,101.99567047,102.67073566,101.60698433,102.28096233,517795.64
2024-08-06,101.98628049,102.64204688,101.54998723,102.20481871,687477.13
2024-08-07,103.15483883,103.46810014,102.12350081,102.43457481,1004792.39
2024-08-08,102.07053430,102.38265801,101.18252808,101.49288538,2272219.41
2024-08-09,99.69276807,100.95870465,99.37985876,100.64281340,517410.34
2024-08-12,101.47649740,101.89747623,100.86362792,101.28380737,1091373.92
2024-08-13,100.39962600,101.81506924,99.95162568,101.36277120,1139660.24
2024-08-14,102.98040069,103.35420218,102.40868342,102.78176388,537854.94
2024-08-15,103.19867594,103.55556809,102.27004216,102.62495020,645386.09
2024-08-16,101.70552544,102.35667771,101.30159298,101.95176728,807209.19
2024-08-19,102.17073022,102.49776568,101.85950660,102.18649404,895944.49
2024-08-20,102.68612684,103.18379216,101.62300452,102.11791602,532947.38
2024-08-21,100.97747616,101.29078551,100.57686775,100.88990538,934872.31
2024-08-22,99.67826694,101.40019282,99.13706102,100.85261077,890274.33
2024-08-23,103.73317464,104.06280183,101.79221422,102.11670484,1693334.37
2024-08-26,101.41141926,101.83849060,100.28426568,100.70837632,4107273.42
2024-08-27,102.92864127,103.29393228,101.45581109,101.81715747,3515001.78
2024-08-28,101.34251425,103.42528618,100.91583097,102.99165949,2623926.26
2024-08-29,103.50561952,103.86342572,102.73826956,103.09465511,1073934.36
2024-08-30,99.84553523,101.37266431,99.47919541,101.00208105,1527068.34
2024-09-02,99.77392760,100.34207032,99.38212490,99.94957785,4382074.25
2024-09-03,100.78802934,101.74404617,100.45200696,101.40596363,1219959.63
2024-09-04,99.32413721,100.20373759,98.91789714,99.79556934,3469368.00
2024-09-05,101.21600638,101.77669386,100.78432834,101.34446793,1670425.14
2024-09-06,100.04520551,100.89668187,99.73580279,100.58560789,2669633.85
2024-09-09,101.74245782,102.10647242,100.64487024,101.00625083,2865431.16
2024-09-10,100.49433597,102.36822855,99.99091381,101.85797529,1461134.12
2024-09-11,100.91071460,101.53169723,100.51760878,101.13770715,3075534.28
2024-09-12,102.94659049,103.28161095,101.45306973,101.78430776,1175872.36
2024-09-13,99.98618700,100.39092560,99.40040488,99.80440765,3583293.05
2024-09-16,100.98549288,101.41915000,100.38421440,100.81714861,3674348.64
2024-09-17,102.77522318,103.23959684,101.03525975,101.49384370,3282813.13
2024-09-18,101.57146499,102.44348631,101.16089233,102.03105589,1325812.34
2024-09-19,100.33473993,100.66085064,99.90453374,100.23030501,3144594.71
2024-09-20,99.94256138,101.15107484,99.54988406,100.75520462,2004526.12
2024-09-23,99.92976089,100.52883819,99.60929449,100.20748117,2292335.03
2024-09-24,98.54450567,100.14709137,98.15725175,99.75508020,1855640.27
2024-09-25,100.07071565,100.49446267,98.69210650,99.11179298,3256453.00
2024-09-26,100.55092469,100.87859806,100.07262879,100.39980970,7415125.90
2024-09-27,103.62162734,103.94042280,103.23767871,103.55627311,3763590.22
2024-09-30,104.39328327,104.79443925,104.00816442,104.40926146,2324568.85
2024-10-01,104.52609119,104.85239832,103.83238948,104.15754610,2259997.85
2024-10-02,105.22543785,105.72829983,103.71428644,104.21230676,2886405.91
2024-10-03,103.58764833,104.60357814,103.24922991,104.26295351,3799290.27
2024-10-04,105.75614261,106.08444613,105.23362998,105.56132873,2069825.38
2024-10-07,104.50058146,106.08851878,104.12504303,105.70863901,2609656.07
2024-10-08,106.32896478,106.65099444,105.55404068,105.87469453,3143832.34
2024-10-09,106.32385513,106.76546663,105.94204301,106.38344054,1112326.41
2024-10-10,105.02879338,105.50037832,103.64680875,104.11428751,2257765.59
2024-10-11,105.60612664,106.23294350,103.82291759,104.44282980,1558346.74
2024-10-14,103.22028474,104.12790543,102.82346973,103.72913423,2931568.03
2024-10-15,103.69291685,104.38425811,103.31849433,104.00869534,1649772.76
2024-10-16,104.23285748,104.60811569,103.44020934,103.81395943,2241801.90
2024-10-17,103.61954984,104.54798392,103.28841715,104.21494854,2329761.66
2024-10-18,104.31065349,104.70626405,103.97742469,104.37283660,1310661.98
2024-10-21,103.98554545,104.39101423,102.78818765,103.19055654,3142738.43
2024-10-22,102.95958442,104.77782496,102.54803157,104.36067165,613082.35
2024-10-23,104.74086139,106.22813262,104.32938639,105.81244788,650879.39
2024-10-24,106.34861696,107.62842160,106.00589422,107.28268868,1061190.11
2024-10-25,107.95670478,108.62714281,107.54715985,108.21661189,464088.81
2024-10-28,107.33865294,108.68466343,106.78038490,108.12231954,799597.95
2024-10-29,108.77845701,109.65896368,108.38350753,109.26225764,561621.76
2024-10-30,111.54525073,111.91722885,110.21194746,110.58070904,1267482.30
2024-10-31,109.58597568,110.00579684,108.99316296,109.41231885,1210421.64
2024-11-01,109.50618852,109.90247270,108.61456815,109.00905328,960393.79
2024-11-04,108.27433070,109.28345519,107.71191279,108.71872891,586352.05
2024-11-05,110.92377170,111.33204431,109.09088288,109.49389259,1142486.74
2024-11-06,108.64553257,109.02858826,107.00581640,107.38442575,436879.56
2024-11-07,104.79438218,106.40875258,104.42137833,106.03134590,483568.77
2024-11-08,105.37270563,107.73390997,105.02100481,107.37552438,341566.80
2024-11-11,110.40018073,110.76902339,109.43861427,109.80547003,539219.48
2024-11-12,111.32755670,111.85758433,108.70613750,109.22616043,852797.49
2024-11-13,107.81090476,108.18084476,106.82344450,107.19125825,886978.30
2024-11-14,106.56189201,107.08152489,106.03373032,106.55332141,1134543.81
2024-11-15,108.93594854,109.45471346,106.58791934,107.09793142,841858.56
2024-11-18,106.39766201,106.74928593,104.73332301,105.08059427,790941.60
2024-11-19,104.46820059,104.86765480,103.04957126,103.44511350,482694.19
2024-11-20,100.89208946,102.61228450,100.53927419,102.25470423,1310734.00
2024-11-21,102.30302075,104.01804050,101.75377661,103.46257097,450006.79
2024-11-22,105.77077877,106.35782888,103.90514515,104.48505925,735600.01
2024-11-25,103.88773785,104.24872682,102.96457409,103.32360281,575755.49
2024-11-26,103.37973592,103.69794650,102.51333124,102.82984922,532707.43
2024-11-27,102.66219422,103.11940584,101.95836490,102.41447328,354028.54
2024-11-28,102.75765941,103.30355112,102.04742406,102.59243805,511310.88
2024-11-29,103.03861332,103.76283271,102.54326854,103.26639291,667407.71
2024-12-02,103.53509538,103.94093519,103.18378845,103.58944386,483835.14
2024-12-03,104.52507443,104.85269003,103.46811524,103.79343765,1928208.32
2024-12-04,103.72139560,104.09644721,102.62843034,103.00087659,1287069.59
2024-12-05,102.22133417,102.54863848,101.65843693,101.98498447,909525.81
2024-12-06,102.40644746,102.81640165,101.25521248,101.66218723,394940.01
2024-12-09,101.51935827,101.94223065,100.42908722,100.84916797,1345728.59
2024-12-10,99.96198659,100.69656512,99.62570215,100.35894526,617947.20
2024-12-11,99.64837808,101.07299640,99.30230139,100.72318692,617548.65
2024-12-12,100.86706409,102.47370475,100.50001749,102.10216373,649043.26
2024-12-13,103.29956201,104.06020768,102.92247478,103.68172540,962949.11
2024-12-16,104.39421313,104.72190781,103.62466814,103.95097147,940905.51
2024-12-17,102.51946946,103.85115848,102.07322406,103.40107564,738567.22
2024-12-18,103.99619228,105.18308247,103.60357627,104.78747912,279277.49
2024-12-19,104.30606277,105.84151848,103.94464843,105.47605021,886669.83
2024-12-20,101.16348918,102.95027351,100.80673954,102.58849862,3788240.85
2024-12-23,100.46468602,104.65799658,100.00613652,104.18247802,1336578.63
2024-12-24,103.37870165,103.81104502,102.47845294,102.90883125,1910098.46
2024-12-25,102.80300983,103.11383693,101.78266289,102.09133823,4898859.45
2024-12-26,103.76502494,104.83013097,103.35592685,104.41845669,2516279.42
2024-12-27,105.22125040,105.63212542,104.51472519,104.92444120,3147250.41
2024-12-30,104.96371535,106.52009069,104.56227514,106.11425019,2040067.15
2024-12-31,107.48535369,107.90935221,104.87378374,105.28911875,3053036.57
2025-01-01,106.14661400,106.67837605,105.72663516,106.25795667,2500207.07
2025-01-02,107.45135671,107.93126303,106.18404536,106.66041914,2839170.07
2025-01-03,108.26737583,108.70648887,107.08917261,107.52527583,1772328.30
2025-01-06,107.34516228,107.67630802,106.94112318,107.27204336,1069451.15
2025-01-07,104.37245075,105.68767046,104.04181043,105.35392096,1688463.78
2025-01-08,103.41977513,104.97541818,103.04749107,104.59888961,1332564.30
2025-01-09,104.41564586,104.73569607,103.47324259,103.79137933,1900306.72
2025-01-10,104.24159891,104.58570693,102.86755089,103.20824775,2709747.07
2025-01-13,104.83958550,105.16156168,103.71877407,104.03828936,2126465.27
2025-01-14,103.48143142,104.66307037,103.11504766,104.29381032,1211111.90
2025-01-15,101.31033453,102.91325696,100.95678449,102.55536206,2689374.53
2025-01-16,100.99064006,103.88391382,100.68013293,103.56549002,3410642.08
2025-01-17,105.57032336,105.94096953,103.77650400,104.14213596,1956771.76
2025-01-20,103.98601622,104.42717057,103.47463721,103.91549238,2191351.18
2025-01-21,103.75910706,104.29046048,103.40518065,103.93593091,1584908.49
2025-01-22,104.09969938,104.42533662,103.16152942,103.48524458,2604253.11
2025-01-23,103.40124439,103.71443217,103.03533860,103.34836621,3122024.05
2025-01-24,104.07187256,104.58015276,103.63175740,104.13975054,2982047.14
2025-01-27,106.00029657,106.32081375,105.10461811,105.42339088,2146792.83
2025-01-28,104.82344066,105.26356513,104.50282293,104.94258298,2070737.06
2025-01-29,105.72864160,106.08247121,104.92084136,105.27314663,1362628.65
2025-01-30,103.18907933,104.50965500,102.75857540,104.07545312,4366618.96
2025-01-31,103.86835552,105.38323433,103.51019790,105.02110182,1858495.52
2025-02-03,105.13785204,105.59861393,104.71147273,105.17209575,509089.28
2025-02-04,103.16235541,103.63076211,101.20202902,101.66363079,4659816.20
2025-02-05,102.74184949,104.15469153,102.39368307,103.80292937,5262094.46
2025-02-06,106.77826628,107.18743779,105.58895745,105.99512799,1239429.10
2025-02-07,105.12298517,105.80418021,104.62787841,105.30820113,4044357.99
2025-02-10,105.65425944,107.58441423,105.21158586,107.13553435,3792014.28
2025-02-11,109.21679025,109.57421730,108.24410538,108.59951230,4142243.21
2025-02-12,109.93004314,110.42762686,109.56963430,110.06676976,3453943.93
2025-02-13,111.72380369,112.07307554,111.18311387,111.53178543,2927131.01
2025-02-14,112.51905632,113.00901340,112.02881890,112.51877475,4428179.94
2025-02-17,113.11483056,115.59015772,112.63692599,115.10384964,1919978.53
2025-02-18,116.00913917,118.04268274,115.62083070,117.64888568,429782.19
2025-02-19,118.16675472,120.12597999,117.59485780,119.54740109,1338473.36
2025-02-20,120.50040438,121.67739398,119.96350685,121.13765713,673284.08
2025-02-21,120.26247406,122.28702326,119.88266133,121.90203248,793215.23
2025-02-24,121.51567601,123.59373564,121.03184579,123.10358295,1005182.02
2025-02-25,127.98887483,128.45838957,124.44472882,124.90292304,317000.22
2025-02-26,121.03677966,121.56784006,120.56234593,121.09318524,574212.28
2025-02-27,121.68018089,122.25729128,120.31535492,120.88871149,948403.30
2025-02-28,120.81321220,121.26757661,119.34915385,119.79970658,1189640.09
2025-03-03,117.84541363,119.60310079,117.38777967,119.14043781,928748.86
2025-03-04,119.42830054,120.77000651,118.99945644,120.33789623,409772.25
2025-03-05,121.15768470,122.12666785,120.73676884,121.70385453,786673.96
2025-03-06,121.94675677,122.85377127,121.55168852,122.45704983,1353866.42
2025-03-07,123.75868889,124.20390194,121.98676416,122.42718723,477829.04
2025-03-10,120.37997470,121.56575982,119.94458362,121.12766448,493750.71
2025-03-11,120.90690034,122.63824102,120.47079350,122.19747911,824224.30
2025-03-12,123.28499905,124.38234261,122.85187367,123.94689187,1030910.90
2025-03-13,125.14968007,125.63905275,124.36565879,124.85387478,1007427.83
2025-03-14,125.71152738,126.09714617,124.07350751,124.45527275,414828.95
2025-03-17,122.47770661,123.29690914,121.97869592,122.79659918,686718.37
2025-03-18,125.58293453,125.99624783,123.08884046,123.49528297,646096.32
2025-03-19,121.90341492,122.46417948,121.44102632,122.00141913,491555.33
2025-03-20,123.19090806,123.65640802,122.03388310,122.49676009,671684.05
2025-03-21,121.61528388,122.03938928,120.93573490,121.35894638,450862.65
2025-03-24,121.25235062,121.79983015,120.29336929,120.83898238,912085.39
2025-03-25,120.70384096,121.50151490,120.27638362,121.07275112,961360.82
2025-03-26,120.67545480,121.05593271,120.27338849,120.65379812,498870.39
2025-03-27,120.01740542,121.18894365,119.59686126,120.76577718,1919580.60
2025-03-28,120.70941350,121.95054344,120.30229553,121.54062205,637860.51
2025-03-31,123.61451596,124.10416176,121.77467026,122.25894656,614246.86
2025-04-01,118.49361603,120.84535290,118.02976588,120.37414133,598119.65
2025-04-02,123.85097670,124.22392578,122.72175291,123.09241776,359407.12
2025-04-03,121.91233155,122.95665348,121.50479647,122.54699680,369437.52
2025-04-04,124.18180715,124.68950164,122.57491496,123.07809713,466754.34
2025-04-07,122.64149737,123.02529088,122.06737413,122.45057016,397469.61
2025-04-08,123.42717826,124.02069296,121.51193752,122.09906582,727094.15
2025-04-09,121.23890927,121.66032654,120.45504865,120.87520170,1119359.16
2025-04-10,122.35227664,122.87293376,119.94697616,120.45957910,474458.84
2025-04-11,119.73543639,120.19235993,118.11406339,118.56652623,350862.40
2025-04-14,117.06301386,117.70315571,116.60389637,117.24333103,464769.87
2025-04-15,116.27526238,118.24243932,115.85793731,117.81957156,666263.39
2025-04-16,119.41893944,120.38868198,118.88643331,119.85423480,8265594.59
2025-04-17,125.67138192,126.14463990,123.59233407,124.05952204,4363420.26
2025-04-18,127.19001554,127.63088357,126.05732603,126.49578772,3073363.65
2025-04-21,128.77358657,129.23366103,127.23470810,127.69091446,2432213.58
2025-04-22,128.16982336,129.01029428,127.61791824,128.45715192,2134601.83
2025-04-23,128.91395007,129.51914685,128.40910722,129.01391253,6764771.33
2025-04-24,132.60026551,133.42030143,131.98652857,132.80561403,1195905.73
2025-04-25,131.32790939,131.80490166,130.19769658,130.67230766,2792421.01
2025-04-28,132.25115547,132.65302194,130.88493255,131.28385974,3142805.75
2025-04-29,132.93599050,133.58370972,131.51133524,132.15525036,3855489.91
2025-04-30,132.72170459,134.13388677,132.11448803,133.52300418,2736458.14
2025-05-01,134.86177486,135.37810399,133.64089874,134.15452009,3007803.18
2025-05-02,135.68115299,136.26260842,134.55272793,135.13182926,1211325.20
2025-05-05,130.46263157,133.79017887,129.98822295,133.30543282,2477701.27
2025-05-06,133.18403852,134.10785155,132.71593072,133.63814767,2307925.26
2025-05-07,133.89010899,134.45000197,132.80389894,133.36158176,2919933.18
2025-05-08,131.81130649,134.58993907,131.25152737,134.02077672,1862045.72
2025-05-09,134.52198372,134.98436555,132.78462381,133.24260814,1867652.02
2025-05-12,134.36317867,134.80392310,132.96875057,133.40635638,1592295.15
2025-05-13,134.89302068,135.30664398,132.28051563,132.68737575,778442.10
2025-05-14,128.37588221,129.93149199,127.71746372,129.26849543,1847626.31
2025-05-15,125.96806635,128.59485771,125.49624181,128.11499168,3159090.26
2025-05-16,128.30935283,129.11010551,127.83842024,128.63796681,1725954.12
2025-05-19,129.80220284,130.20839699,128.03842077,128.44035323,1389346.58
2025-05-20,128.25716958,128.66862780,126.88999793,127.29838030,1992853.26
2025-05-21,126.52581212,127.20086587,125.95585994,126.63044237,1929590.79
2025-05-22,126.60227082,127.05145336,125.89657333,126.34484252,1101445.63
2025-05-23,123.68739404,124.23441656,123.31286662,123.85936840,1324597.27
2025-05-26,120.59709334,122.53671068,120.04464184,121.97793360,2559457.84
2025-05-27,123.65500133,124.13390532,122.07089799,122.54550501,1364676.40
2025-05-28,121.88034369,122.40185473,121.28805250,121.80925938,2296191.41
2025-05-29,123.06957439,123.53278049,121.20327461,121.66117983,987720.48
2025-05-30,119.85676620,120.34066333,118.90555390,119.38755669,4417024.07
2025-06-02,119.83573388,121.62818225,119.26440430,121.05105848,2728640.62
2025-06-03,122.92545288,123.34000519,121.23092290,121.64114402,2377003.15
2025-06-04,120.34046681,122.39488710,119.85501845,121.90313501,1990328.10
2025-06-05,122.62993759,123.17035669,121.18736079,121.72378656,4641531.08
2025-06-06,124.32631718,124.87327926,122.75361269,123.29604218,1572531.93
2025-06-09,122.19038107,122.73764453,121.72454439,122.27149859,1644850.03
2025-06-10,121.69203663,122.16885989,120.48024990,120.95418204,3534130.69
2025-06-11,122.96660927,123.36391040,122.06131631,122.45697081,1961302.84
2025-06-12,121.00885703,122.56220225,120.53510497,122.08424004,2267396.32
2025-06-13,122.89499212,123.55861215,121.32894373,121.98766428,1466873.48
2025-06-16,120.34815187,120.88468524,119.95558705,120.49165234,672036.40
2025-06-17,121.58158816,122.08607805,120.41445944,120.91618832,872115.83
