factor,percentile_score,translation_score,translation_value,translation_observations,translation_method,evaluation_mode,prior_signal_state,signal_state,signal_event,decision_eligible,decision_schedule_kind,decision_every_bars,decision_anchor,decision_session,tradable,permitted_direction,position_role,long_gross_limit,short_gross_limit,mandate_id,conviction,trailing_volatility,risk_strength,allocation_status,pre_governor_target_weight,risk_governor_status,risk_estimation_observations,risk_forecast_pre_annualized,risk_forecast_post_annualized,risk_volatility_ceiling_annualized,risk_governor_scale,prior_target_weight,proposed_target_weight,target_delta,target_action,diagonal_risk_budget_share,timestamp,asset,regime,pretrade_weight,executed_weight,executed_state,trade_weight,execution_action,execution_reason,execution_risk_status,execution_risk_forecast_available,execution_risk_observations,pretrade_risk_forecast_annualized,proposed_risk_forecast_pre_annualized,proposed_risk_forecast_post_annualized,executed_risk_forecast_annualized,execution_risk_ceiling_annualized,proposed_runtime_risk_scale,execution_risk_repair_scale,proposed_one_way_turnover,ordinary_rebalance,risk_rebalance_override,constraint_rebalance_override,constraint_repair_one_way,executed_constraint_maximum_error,liquidity_capacity_status,liquidity_adv_observations,causal_adv_dollar_volume,reference_nav_adv_participation,asset_capacity_nav_1pct,asset_capacity_nav_5pct,portfolio_capacity_nav_1pct,portfolio_capacity_nav_5pct,capacity_binding_asset,asset_forward_return,gross_return_contribution,cost_contribution,net_return_contribution,one_way_turnover_contribution,component_variance,variance_contribution_share,portfolio_variance,portfolio_gross_return,portfolio_cost,portfolio_net_return,portfolio_traded_notional
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-03,ECHO,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.016832748264039799,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-03,FOXTROT,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.016797478928337717,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-04,ALPHA,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.0052408584529515245,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-04,BRAVO,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.0066405246255587524,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-04,CHARLIE,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.015056331787290267,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-04,DELTA,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.0094197033153058385,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-04,ECHO,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.010149038312895486,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-04,FOXTROT,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.018386441209752635,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-05,ALPHA,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.029510663238037527,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-05,BRAVO,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.019050702964908961,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-05,CHARLIE,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.02177465503803111,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-05,DELTA,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.0033569447090440185,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-05,ECHO,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.0068014099009050533,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-05,FOXTROT,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.014761747575759432,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-08,ALPHA,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.0032621313544674013,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-08,BRAVO,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.010349363974685222,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-08,CHARLIE,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.023439804285725119,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-08,DELTA,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.012326823169370393,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-08,ECHO,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.0044819244751964638,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-08,FOXTROT,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.0037247094826757809,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-09,ALPHA,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.0044950454588947863,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-09,BRAVO,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.011394626893561632,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-09,CHARLIE,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.0049419107212009816,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-09,DELTA,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.0072504243688570336,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-09,ECHO,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.0200081592111927,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-09,FOXTROT,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.011596934277588011,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-10,ALPHA,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.019525185251719313,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-10,BRAVO,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.0037556927095794279,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-10,CHARLIE,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.0025020527588319741,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-10,DELTA,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.011274670447075641,0,0,0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-10,ECHO,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.023902721661028026,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-10,FOXTROT,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,-0.014842668723379138,-0,0,-0,0,0,0,0,0,0,0,0
,,,,0,prediction-mode-causal-percentile-v2,cross-sectional,0,0,unavailable_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,,0,insufficient_cross_section,0,flat,0,0,0,0.14999999999999999,1,0,0,0,stay_flat,0,2024-01-11,ALPHA,unavailable,0,0,0,0,stay_flat,portfolio_no_trade_band,flat,True,0,0,0,0,0,0.14999999999999999,1,1,0,False,False,False,0,0,no_trade,0,0,0,0,0,0,0,False,0.0018970063236936063,0,0,0,0,0,0,0,0,0,0,0
