episode_id,split,role,episode_number,asset,side,entry_timestamp,last_earning_timestamp,exit_timestamp,entry_action,exit_action,left_censored,right_censored,complete,decision_bars,entry_weight,last_executed_weight,peak_abs_weight,average_abs_weight,gross_contribution,entry_cost,holding_cost,exit_cost,total_cost,net_contribution,maximum_favorable_excursion,maximum_adverse_excursion,intent_mismatch_bars,no_trade_bars,risk_override_bars
train:ALPHA:0014,train,training,14,ALPHA,long,2024-08-30,2024-09-11,2024-09-12,open_long,close_long,False,False,True,9,0.16367350105872303,0.050514183010478386,0.29999999999999999,0.22282602243241126,-0.0078710463391964448,0.00016367350105872303,0.00038542278327327476,5.0563411167357299e-05,0.00059965969549935516,-0.0084707060346957998,0.0076445957656502452,-0.0084707060346957998,0,0,0
train:ALPHA:0015,train,training,15,ALPHA,short,2024-09-16,2024-10-16,2024-10-17,open_short,reverse_short_to_long,False,False,True,23,-0.27684994752690217,-0.20000000000000001,0.29999999999999999,0.24205088494765412,0.011989953561354877,0.00027684994752690217,0.00042541646548849505,0.00020233734148700385,0.00090460375450240112,0.011085349806852475,0.021208710959025337,-0.0012840711086781224,0,0,0
train:ALPHA:0016,train,training,16,ALPHA,long,2024-10-17,2024-10-23,2024-10-24,reverse_short_to_long,close_long,False,False,True,5,0.20300812415397254,0.058758361637059657,0.29999999999999999,0.13738749588360155,-0.0070694710734663796,0.00020300812415397255,0.00060943712738710195,5.7894832085064606e-05,0.00087034008362613915,-0.0079398111570925193,0,-0.0079398111570925193,0,0,0
train:ALPHA:0017,train,training,17,ALPHA,long,2024-11-06,2024-11-21,2024-11-22,open_long,close_long,False,False,True,12,0.29999999999999999,0.061722081350334912,0.29999999999999999,0.2364175899597796,0.0078786114335639094,0.00029999999999999997,0.00025407096404493515,6.1659002765027994e-05,0.00061572996680996301,0.0072628814667539468,0.011319352781013165,0,0,0,0
train:ALPHA:0018,train,training,18,ALPHA,long,2024-11-27,2024-11-27,2024-11-28,open_long,close_long,False,False,True,1,0.18179963643813921,0.18179963643813921,0.18179963643813921,0.18179963643813921,-0.0021694091966735904,0.00018179963643813921,0,0.0001809437535630665,0.00036274339000120571,-0.0025321525866747962,0,-0.0025321525866747957,0,0,0
train:ALPHA:0019,train,training,19,ALPHA,long,2024-12-03,2024-12-17,,open_long,split_boundary_carry,False,True,False,11,0.19370842527701845,0.20000000000000001,0.29999999999999999,0.25465204087358678,0.0067387397464550363,0.00019370842527701847,0.00037726052858816773,0,0.0005709689538651862,0.00616777079258985,0.011144337456984654,0,0,0,0
train:BRAVO:0001,train,training,1,BRAVO,long,2024-01-30,2024-02-02,2024-02-05,open_long,close_long,False,False,True,4,0.29999999999999999,0.21365513068780917,0.29999999999999999,0.27841378267195227,0.0032798263864305399,0.00029999999999999997,8.5096220457685283e-05,0.00021330846245557972,0.00059840468291326497,0.0026814217035172751,0.0045218897628788368,0,0,0,0
train:BRAVO:0002,train,training,2,BRAVO,long,2024-02-06,2024-02-13,2024-02-14,open_long,close_long,False,False,True,6,0.17493267949601532,0.057589444385986288,0.20800559385823494,0.12992041128097861,-0.00063189470874798806,0.00017493267949601532,0.00039969929082526502,5.6923298436242844e-05,0.00063155526875752308,-0.0012634499775055113,0.0023751670532005213,-0.0012634499775055113,0,0,0
train:BRAVO:0003,train,training,3,BRAVO,short,2024-02-23,2024-03-12,2024-03-13,open_short,close_short,False,False,True,13,-0.20326719924037315,-0.20000000000000001,0.29999999999999999,0.24700771459020607,0.0045715605550216525,0.00020326719924037312,0.00063648064052607503,0.00020092351799433592,0.0010406713577607841,0.0035308891972608684,0.016311882779109221,-0.0011805925706960358,0,0,0
train:BRAVO:0004,train,training,4,BRAVO,long,2024-03-14,2024-03-28,2024-03-29,open_long,close_long,False,False,True,11,0.22743194799589181,0.051090170445030912,0.26358747094479124,0.15724208394585013,-0.002710414823540497,0.00022743194799589183,0.00028368426558288357,5.190469670851828e-05,0.00056302091028729369,-0.003273435733827791,0.0019187385103516844,-0.0053168148376989887,0,0,0
train:BRAVO:0005,train,training,5,BRAVO,long,2024-04-02,2024-05-06,2024-05-07,open_long,reverse_long_to_short,False,False,True,25,0.29999999999999999,0.052149369935472416,0.29999999999999999,0.23701646676100027,0.03343049854408317,0.00029999999999999997,0.00077891325687812663,5.1765661050407281e-05,0.0011306789179285337,0.032299819626154636,0.034799635872266671,0,0,0,0
train:BRAVO:0006,train,training,6,BRAVO,short,2024-05-07,2024-05-09,2024-05-10,reverse_long_to_short,close_short,False,False,True,3,-0.17949370191744979,-0.058138880602112683,0.17949370191744979,0.099171975966311152,-0.0010970789485968493,0.00017949370191744978,0.00012202671122157153,5.7852110274544441e-05,0.00035937252341356575,-0.001456451472010415,0,-0.0018021814811324663,0,0,0
train:BRAVO:0007,train,training,7,BRAVO,short,2024-05-14,2024-05-20,2024-05-21,open_short,close_short,False,False,True,5,-0.15099429701010081,-0.052422901944831631,0.15099429701010081,0.093456439425108617,-0.0033078158160941753,0.00015099429701010081,0.00010013651251730375,5.3172097172201219e-05,0.00030430290669960575,-0.0036121187227937811,0,-0.0036121187227937811,0,0,0
train:BRAVO:0008,train,training,8,BRAVO,long,2024-05-23,2024-06-19,2024-06-20,open_long,close_long,False,False,True,20,0.29999999999999999,0.060089720034234233,0.29999999999999999,0.27592729403144656,0.031360471595243453,0.00029999999999999997,0.00052110327073124783,5.8470427173426963e-05,0.00087957369790467484,0.03048089789733878,0.038850243935790882,-0.0029009840323523822,0,0,0
train:BRAVO:0009,train,training,9,BRAVO,short,2024-06-26,2024-07-05,2024-07-08,open_short,reverse_short_to_long,False,False,True,8,-0.158273596391897,-0.050094176883793917,0.29999999999999999,0.18217857686406916,0.00047185312593208133,0.000158273596391897,0.00041416184425346485,5.1221220277924546e-05,0.00062365666092328636,-0.00015180353499120503,0.0091216634806760705,-0.0001518035349912046,0,0,0
train:BRAVO:0010,train,training,10,BRAVO,long,2024-07-08,2024-08-02,2024-08-05,reverse_short_to_long,close_long,False,False,True,20,0.20000000000000001,0.048427581475981092,0.28358645759483359,0.12944014483211536,-0.0051705713653419395,0.00019999999999999998,0.0019103095913581586,4.7689264398095787e-05,0.0021579988557562544,-0.007328570221098194,0.0023496552360841878,-0.0073285702210981948,0,0,0
train:BRAVO:0011,train,training,11,BRAVO,short,2024-08-07,2024-10-10,2024-10-11,open_short,close_short,False,False,True,47,-0.17092736854786633,-0.045961428322702058,0.29999999999999999,0.2220906870995564,0.048108463022696092,0.00017092736854786632,0.0019287798735245065,4.5723339661638953e-05,0.0021454305817340115,0.04596303244096208,0.054250595749092696,0,0,0,0
train:BRAVO:0012,train,training,12,BRAVO,long,2024-10-14,2024-10-16,2024-10-17,open_long,close_long,False,False,True,3,0.16878779082816017,0.29999999999999999,0.29999999999999999,0.21120632253537552,-0.005068961743093502,0.00016878779082816017,0.00013937141059266675,0.00029549640071298321,0.00060365560213381008,-0.0056726173452273116,0,-0.0056726173452273116,0,0,0
train:BRAVO:0013,train,training,13,BRAVO,long,2024-10-18,2024-11-05,2024-11-06,open_long,close_long,False,False,True,13,0.2611453845137392,0.20000000000000001,0.2611453845137392,0.12682481117450958,-0.0011524230025540816,0.00026114538451373922,0.00058876488416318188,0.00020027693393963176,0.0010501872026165528,-0.0022026102051706346,0.003604334118537431,-0.0022026102051706333,0,0,0
train:BRAVO:0014,train,training,14,BRAVO,long,2024-11-08,2024-11-08,2024-11-11,open_long,reverse_long_to_short,False,False,True,1,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,-0.0035314115490629352,0.00020000000000000001,0,0.00019859860988328458,0.00039859860988328462,-0.0039300101589462202,0,-0.0039300101589462202,0,0,0
train:BRAVO:0015,train,training,15,BRAVO,short,2024-11-11,2024-11-11,2024-11-12,reverse_long_to_short,close_short,False,False,True,1,-0.15659545147953194,-0.15659545147953194,0.15659545147953194,0.15659545147953194,-0.0028981929738761949,0.00015659545147953197,0,0.00015872443216070033,0.00031531988364023227,-0.0032135128575164272,0,-0.0032135128575164272,0,0,0
train:BRAVO:0016,train,training,16,BRAVO,long,2024-11-20,2024-11-29,2024-12-02,open_long,reverse_long_to_short,False,False,True,8,0.15559406172777246,0.058123771296480164,0.20000000000000001,0.13368607281592271,-0.0035277717253766354,0.00015559406172777247,0.00021561212246587054,5.7883184430550111e-05,0.00042908936862419308,-0.0039568610940008287,0,-0.003956861094000827,0,0,0
train:BRAVO:0017,train,training,17,BRAVO,short,2024-12-02,2024-12-17,,reverse_long_to_short,split_boundary_carry,False,True,False,12,-0.29999999999999999,-0.20000000000000001,0.29999999999999999,0.27808243807362737,0.0034490208191528125,0.00030000000000000003,0.00032984866221712509,0,0.00062984866221712512,0.0028191721569356875,0.012643753670137816,-0.00074680420067177987,0,0,0
train:CHARLIE:0001,train,training,1,CHARLIE,short,2024-01-30,2024-02-26,2024-02-27,open_short,close_short,False,False,True,20,-0.28620183231980351,-0.054160696419197497,0.29999999999999999,0.24933884809078838,0.0075287494969844201,0.0002862018323198035,0.00061397187113878355,5.422114502825285e-05,0.00095439484848683994,0.0065743546484975804,0.014095579148031376,0,0,0,0
train:CHARLIE:0002,train,training,2,CHARLIE,long,2024-02-28,2024-04-18,2024-04-19,open_long,close_long,False,False,True,37,0.29999999999999999,0.20000000000000001,0.29999999999999999,0.21637680315789715,0.022091793671437852,0.00029999999999999997,0.0017169168445721891,0.00019485258244810423,0.0022117694270202934,0.019880024244417559,0.028353495160799186,0,0,0,0
train:CHARLIE:0003,train,training,3,CHARLIE,short,2024-04-24,2024-05-06,2024-05-07,open_short,close_short,False,False,True,9,-0.24983229784985203,-0.16383154850838494,0.29999999999999999,0.2366806552561399,-0.0061100765511204348,0.00024983229784985206,0.00047131096840762879,0.00016687516900662632,0.00088801843526410717,-0.0069980949863845416,0,-0.0069980949863845416,0,0,0
train:CHARLIE:0004,train,training,4,CHARLIE,long,2024-05-10,2024-05-20,2024-05-21,open_long,close_long,False,False,True,7,0.20000000000000001,0.052360490626114739,0.28339387670182492,0.10439175697534234,6.2478333547747806e-05,0.00020000000000000001,0.00031837397119666296,5.2093469424033347e-05,0.00057046744062069625,-0.00050798910707294841,0.0034241598085152929,-0.0008824319112621541,0,0,0
train:CHARLIE:0005,train,training,5,CHARLIE,long,2024-05-24,2024-05-24,2024-05-27,open_long,close_long,False,False,True,1,0.1727529098338664,0.1727529098338664,0.1727529098338664,0.1727529098338664,-0.002406459067092919,0.0001727529098338664,0,0.00017140017488184389,0.00034415308471571029,-0.0027506121518086294,0,-0.002750612151808629,0,0,0
train:CHARLIE:0006,train,training,6,CHARLIE,short,2024-06-11,2024-06-14,2024-06-17,open_short,close_short,False,False,True,4,-0.22293510422946208,-0.060958680765536795,0.25721106072811512,0.15046372364171559,-0.004584279409394652,0.00022293510422946209,0.00023405088023111822,6.2297552649749684e-05,0.00051928353711033,-0.0051035629465049819,0,-0.0051035629465049828,0,0,0
train:CHARLIE:0007,train,training,7,CHARLIE,short,2024-06-18,2024-06-19,2024-06-20,open_short,reverse_short_to_long,False,False,True,2,-0.20000000000000001,-0.069463905725802105,0.20000000000000001,0.13473195286290107,-0.0039136434442249828,0.00020000000000000001,0.00013741260211131169,6.9969834528315478e-05,0.0004073824366396272,-0.0043210258808646096,0,-0.0043210258808646105,0,0,0
train:CHARLIE:0008,train,training,8,CHARLIE,long,2024-06-20,2024-07-05,2024-07-08,reverse_short_to_long,reverse_long_to_short,False,False,True,12,0.21439310220983399,0.072433081514077222,0.22448553628080645,0.16758348460238445,-0.0036685864149838695,0.000214393102209834,0.00017815703641749285,7.2232150878465777e-05,0.00046478228950579261,-0.004133368704489662,0.0046467167415776625,-0.004133368704489662,0,0,0
train:CHARLIE:0009,train,training,9,CHARLIE,short,2024-07-08,2024-09-18,2024-09-19,reverse_long_to_short,reverse_short_to_long,False,False,True,53,-0.2003014546296093,-0.045297232076084382,0.29999999999999999,0.24534379261176084,0.076177641055567513,0.00020030145462960925,0.0019461552437020229,4.5107220751349058e-05,0.0021915639190829813,0.073986077136484529,0.079526121724659768,0,0,0,0
train:CHARLIE:0010,train,training,10,CHARLIE,long,2024-09-19,2024-10-01,2024-10-02,reverse_short_to_long,close_long,False,False,True,9,0.1557060310495583,0.29999999999999999,0.29999999999999999,0.19754885612081358,-0.0010024655801975321,0.0001557060310495583,0.00016345435299072394,0.00029741415407821706,0.00061657453811849935,-0.0016190401183160314,0.0027377507468412466,-0.0016190401183160314,0,0,0
train:CHARLIE:0011,train,training,11,CHARLIE,short,2024-10-10,2024-10-15,2024-10-16,open_short,close_short,False,False,True,4,-0.1598089914717119,-0.057835848165022366,0.1598089914717119,0.082571444459437912,-0.0019884445915141868,0.00015980899147171191,0.00010660033719856585,5.8177029052138308e-05,0.00032458635772241606,-0.0023130309492366027,0,-0.0023130309492366027,0,0,0
train:CHARLIE:0012,train,training,12,CHARLIE,short,2024-10-17,2024-10-18,2024-10-21,open_short,close_short,False,False,True,2,-0.21299201888681352,-0.071064789578552792,0.21299201888681352,0.14202840423268315,-0.00049095299823429515,0.00021299201888681351,0.00014217766885339867,7.1365279780749273e-05,0.00042653496752096147,-0.00091748796575525661,0,-0.00091748796575525651,0,0,0
train:CHARLIE:0013,train,training,13,CHARLIE,long,2024-10-22,2024-11-04,2024-11-05,open_long,close_long,False,False,True,10,0.29999999999999999,0.18201184891415709,0.29999999999999999,0.18040201118803728,-0.0011347656658208072,0.00029999999999999997,0.00036542415383898749,0.00018029613651450856,0.00084572029035349613,-0.0019804859561743035,0.0017482661155876372,-0.0019804859561743031,0,0,0
train:CHARLIE:0014,train,training,14,CHARLIE,long,2024-11-07,2024-11-07,2024-11-08,open_long,reverse_long_to_short,False,False,True,1,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,-0.0047242125612091184,0.00020000000000000001,0,0.00019574173845736563,0.00039574173845736564,-0.0051199542996664838,0,-0.0051199542996664838,0,0,0
train:CHARLIE:0015,train,training,15,CHARLIE,short,2024-11-08,2024-12-04,2024-12-05,reverse_long_to_short,close_short,False,False,True,19,-0.16578302322760227,-0.20000000000000001,0.29999999999999999,0.22836180543253659,0.012929855609513275,0.00016578302322760229,0.0011362933128676769,0.00019963253103993632,0.0015017088671352154,0.01142814674237806,0.016469485614512006,0,0,0,0
train:CHARLIE:0016,train,training,16,CHARLIE,short,2024-12-12,2024-12-17,,open_short,split_boundary_carry,False,True,False,4,-0.15884922719694716,-0.29999999999999999,0.29999999999999999,0.19393653896451901,0.0025195421837414279,0.00015884922719694715,0.00014704336978760637,0,0.00030589259698455353,0.0022136495867568742,0.0022136495867568738,-0.0027042382719531643,0,0,0
train:DELTA:0001,train,training,1,DELTA,short,2024-02-13,2024-02-19,2024-02-20,open_short,close_short,False,False,True,5,-0.14371902536384082,-0.2026241283484555,0.2026241283484555,0.18847090487626134,-0.0019066523085321647,0.00014371902536384083,6.3450224682410708e-05,0.00020285788673267652,0.00041002713677892806,-0.0023166794453110926,0.0029024566115503454,-0.0023166794453110921,0,0,0
train:DELTA:0002,train,training,2,DELTA,long,2024-02-21,2024-02-26,2024-02-27,open_long,close_long,False,False,True,4,0.12982573319146248,0.20000000000000001,0.28110830545605359,0.20273350966187903,-0.0042872610633649284,0.00012982573319146248,0.00022457733542816056,0.00019745817031193845,0.00055186123893156145,-0.0048391223022964894,0.0027926466480957188,-0.0048391223022964903,0,0,0
train:DELTA:0003,train,training,3,DELTA,long,2024-02-28,2024-03-04,2024-03-05,open_long,close_long,False,False,True,4,0.13989663310087486,0.038622531336040329,0.13989663310087486,0.089589966517776176,-0.0039847689390316646,0.00013989663310087487,9.6929518053778254e-05,3.8325658973066418e-05,0.00027515181012771953,-0.0042599207491593842,0,-0.00431713119849757,1,0,0
train:DELTA:0004,train,training,4,DELTA,short,2024-03-06,2024-03-11,2024-03-12,open_short,close_short,False,False,True,4,-0.14256709853994748,-0.20000000000000001,0.24496586410363955,0.18215544440637677,-0.0052572809155406863,0.00014256709853994746,0.00015357770653504348,0.00020184128679204906,0.00049798609186703998,-0.005755267007407726,0,-0.005755267007407726,0,0,0
train:DELTA:0005,train,training,5,DELTA,short,2024-03-13,2024-03-14,2024-03-15,open_short,reverse_short_to_long,False,False,True,2,-0.20000000000000001,-0.042252757523095562,0.20000000000000001,0.12112637876154779,-0.0029817396860520352,0.00020000000000000001,0.00016173027420698707,4.1829012247604829e-05,0.00040355928645459193,-0.003385298972506627,0,-0.0034519120578797358,0,0,0
train:DELTA:0006,train,training,6,DELTA,long,2024-03-15,2024-03-20,2024-03-21,reverse_short_to_long,reverse_long_to_short,False,False,True,4,0.15937487005398449,0.046177128333524352,0.15937487005398449,0.074729676906322512,-0.0058482751469362305,0.0001593748700539845,0.00011040575369833191,4.5138123486921386e-05,0.00031491874723923779,-0.006163193894175468,0,-0.0061631938941754689,0,0,0
train:DELTA:0007,train,training,7,DELTA,short,2024-03-21,2024-04-03,2024-04-04,reverse_long_to_short,close_short,False,False,True,10,-0.1465543571532586,-0.041844291843594728,0.29999999999999999,0.18333216419315521,-0.012804429662932708,0.00014655435715325859,0.00043517595119930578,4.1414597888477294e-05,0.00062314490624104158,-0.013427574569173749,0.001328701976347635,-0.013778437137890655,0,0,0
train:DELTA:0008,train,training,8,DELTA,long,2024-04-05,2024-04-15,2024-04-16,open_long,close_long,False,False,True,7,0.13341317809871447,0.046378087560598386,0.14202247582839347,0.095725263638857888,0.0025207918529719098,0.00013341317809871446,0.00028798692737373819,4.5250383187449912e-05,0.00046665048865990257,0.0020541413643120074,0.0033829563767886076,-0.0011991547860023648,0,0,0
train:DELTA:0009,train,training,9,DELTA,short,2024-04-17,2024-04-17,2024-04-18,open_short,close_short,False,False,True,1,-0.20000000000000001,-0.20000000000000001,0.20000000000000001,0.20000000000000001,-0.005121234134538577,0.00020000000000000001,0,0.0002075449173076604,0.00040754491730766041,-0.0055287790518462375,0,-0.0055287790518462367,0,0,0
train:DELTA:0010,train,training,10,DELTA,long,2024-04-19,2024-04-26,2024-04-29,open_long,close_long,False,False,True,6,0.20000000000000001,0.047001804188420059,0.25317008161976945,0.18323818425101449,-0.00011425791934664123,0.00020000000000000001,0.00026082697645073128,4.6570948938374849e-05,0.00050739792538910609,-0.00062165584473574732,0.0018006936777574781,-0.00062165584473574775,0,0,0
train:DELTA:0011,train,training,11,DELTA,long,2024-04-30,2024-05-01,2024-05-02,open_long,close_long,False,False,True,2,0.29176325516832841,0.29229782319722003,0.29229782319722003,0.29203053918277422,-0.0006335138304481054,0.00029176325516832842,9.374736646197146e-07,0.00029109312155982761,0.00058379385039277571,-0.001217307680840881,0.00067089034636736507,-0.0012173076808408812,0,0,0
train:DELTA:0012,train,training,12,DELTA,short,2024-05-03,2024-05-10,2024-05-13,open_short,close_short,False,False,True,6,-0.17258506335244062,-0.0522321130195414,0.17258506335244062,0.11328265989367771,-0.0040363760935780528,0.00017258506335244062,0.00035417643333124609,5.3014962341585317e-05,0.00057977645902527206,-0.0046161525526033252,0,-0.004616152552603326,0,0,0
train:DELTA:0013,train,training,13,DELTA,long,2024-05-14,2024-05-24,2024-05-27,open_long,reverse_long_to_short,False,False,True,9,0.15741125535388284,0.054917742382672163,0.29999999999999999,0.21259456488914388,-0.0040653281439266224,0.00015741125535388286,0.00038468152038196549,5.3752801591025188e-05,0.0005958455773268736,-0.0046611737212534955,0.0050110134245651113,-0.0046611737212534955,0,0,0
train:DELTA:0014,train,training,14,DELTA,short,2024-05-27,2024-06-10,2024-06-11,reverse_long_to_short,close_short,False,False,True,11,-0.20000000000000001,-0.20000000000000001,0.2768860630081319,0.24799919504782678,0.0067197546341236335,0.00019999999999999998,0.00022882860037915171,0.00019482575293658914,0.00062365435331574078,0.0060961002808078927,0.014531714163827118,0,0,0,0
train:DELTA:0015,train,training,15,DELTA,long,2024-06-12,2024-06-14,2024-06-17,open_long,close_long,False,False,True,3,0.20000000000000001,0.1504585186440287,0.20000000000000001,0.13378778919953246,-0.0045433915569300593,0.00020000000000000001,0.00024683869430688985,0.00014895879267127398,0.00059579748697816386,-0.0051391890439082231,0,-0.005139189043908224,0,0,0
train:DELTA:0016,train,training,16,DELTA,short,2024-06-19,2024-07-05,2024-07-08,open_short,close_short,False,False,True,13,-0.13053609427419793,-0.14990582311620609,0.29999999999999999,0.23155195417884766,0.013669255929996628,0.00013053609427419796,0.00042227693161857674,0.00015323727760931734,0.00070605030350209201,0.012963205626494537,0.016122108938900256,0,0,0,0
train:DELTA:0017,train,training,17,DELTA,long,2024-07-09,2024-07-16,2024-07-17,open_long,close_long,False,False,True,6,0.15383929118207806,0.14283350545171117,0.2529022685447066,0.13415957120115826,-0.010649215824548601,0.00015383929118207806,0.0004124858028826508,0.00013986135016669422,0.00070618644423142305,-0.011355402268780025,0,-0.011355402268780025,0,0,0
train:DELTA:0018,train,training,18,DELTA,short,2024-07-22,2024-08-13,2024-08-14,open_short,close_short,False,False,True,17,-0.13537800131367841,-0.050834715045193622,0.22357951626946551,0.1024109605941094,-0.0040615244129563821,0.0001353780013136784,0.000818195809453006,5.1282893246305029e-05,0.0010048567040129893,-0.0050663811169693717,0.0038802421796063687,-0.0050663811169693734,0,0,0
train:DELTA:0019,train,training,19,DELTA,long,2024-09-18,2024-10-15,2024-10-16,open_long,close_long,False,False,True,20,0.1653394192825311,0.062685006175779073,0.29999999999999999,0.14522357521123225,-0.0005095749056763147,0.00016533941928253108,0.0011010575095510811,6.2708059221985995e-05,0.0013291049880555981,-0.0018386798937319129,0.0055846894592438481,-0.0037907207859085245,0,0,0
train:DELTA:0020,train,training,20,DELTA,short,2024-10-18,2024-10-23,2024-10-24,open_short,reverse_short_to_long,False,False,True,4,-0.16551933172086902,-0.057449609995486678,0.20000000000000001,0.11996391042638746,-0.0019825661599068654,0.00016551933172086902,0.000183302430276832,5.8041666458721552e-05,0.00040686342845642256,-0.002389429588363288,0.0017093957497583733,-0.0023894295883632889,0,0,0
train:DELTA:0021,train,training,21,DELTA,long,2024-10-24,2024-11-06,2024-11-07,reverse_short_to_long,reverse_long_to_short,False,False,True,10,0.15468784764171867,0.20000000000000001,0.29999999999999999,0.25745251027198435,-0.0036470028254628694,0.00015468784764171867,0.00026759229390098285,0.0001974343467321821,0.00061971448827488358,-0.0042667173137377525,0.007146860416211394,-0.0042667173137377525,0,0,0
